Protein Id	Gene Symbol	Description	Number of peptides	pex19_1	pex19_2	pex19msp1_1	pex19msp1_2	pex3_1	pex3_2	pex3_3	pex3msp1_1	pex3msp1_2	pex3msp1_3 
YGL180W	ATG1	Protein ser/thr kinase required for vesicle formation in autophagy and the cytoplasm-to-vacuole targeting (Cvt) pathway; structurally required for phagophore assembly site formation; during autophagy forms a complex with Atg13p and Atg17p	2	9.49312	5.09992	8.62466	6.49937	8.84563	15.7633	11.5864	9.60163	13.1588	11.3272
YGL181W	GTS1	"Protein involved in Arf3p regulation and in transcription regulation; localizes to the nucleus and to endocytic patches; contains an N-terminal Zn-finger and ArfGAP homology domain, a C-terminal glutamine-rich region, and a UBA (ubiquitin associated) domain; gts1 mutations affect budding, cell size, heat tolerance, sporulation, life span, ultradian rhythms, endocytosis; expression oscillates in a pattern similar to metabolic oscillations"	5	12.3487	4.7211	10.7928	5.504	12.6579	9.53996	11.5388	11.3098	10.5797	11.0073
YGL185C	YGL185C	Putative protein with sequence similarity to hydroxyacid dehydrogenases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm	3	9.70025	9.14644	9.02785	10.417	8.43741	13.1892	9.55993	10.2218	11.5363	8.76378
YGL187C	COX4	"Subunit IV of cytochrome c oxidase, the terminal member of the mitochondrial inner membrane electron transport chain; precursor N-terminal 25 residues are cleaved during mitochondrial import; phosphorylated; spermidine enhances translation"	83	8.7373	13.9877	9.3478	10.9189	8.57161	8.55548	10.0396	8.30653	6.82338	14.7117
YGL189C	RPS26A	Protein component of the small (40S) ribosomal subunit; nearly identical to Rps26Bp and has similarity to rat S26 ribosomal protein	1	12.2676	2.84251	8.84325	5.61172	24.033	9.49998	5.23274	13.0034	13.1778	5.48797
YGL190C	CDC55	"Non-essential regulatory subunit B of protein phosphatase 2A (PP2A); involved in regulation of mitotic exit; required for correct nuclear division and chromosome segregation in meiosis; maintains sequestration of the phosphatase Cdc14p in nucleolus during early meiosis, which is essential for meiosis I spindle assembly; limits formation of PP2A-Rts1p holocomplexes to ensure timely dissolution of sister chromosome cohesion; found in nucleus, bud neck and bud of most cells"	7	11.5588	4.13133	10.0647	5.22549	11.558	10.5803	12.4587	11.0561	12.3843	10.9822
YGL191W	COX13	"Subunit VIa of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain; not essential for cytochrome c oxidase activity but may modulate activity in response to ATP"	49	8.01208	14.9616	7.07822	13.5978	11.5991	10.4237	8.05445	9.74162	6.70513	9.8263
YGL195W	GCN1	"Positive regulator of the Gcn2p kinase activity, forms a complex with Gcn20p; proposed to stimulate Gcn2p activation by an uncharged tRNA"	20	11.272	8.21227	6.95744	9.38768	10.488	16.1471	7.65002	9.21715	13.0496	7.61868
YGL196W	DSD1	D-serine dehydratase (aka D-serine ammonia-lyase); converts D-serine to pyruvate and ammonia by a reaction dependent on pyridoxal 5'-phosphate and zinc; may play a role in D-serine detoxification; L-serine is not a substrate	4	18.2411	2.49644	5.07292	2.33158	18.727	8.82892	9.95104	13.836	11.6526	8.86245
YGL197W	MDS3	"Putative component of the TOR regulatory pathway; negative regulator of early meiotic gene expression; required, with Pmd1p, for growth under alkaline conditions; has an N-terminal kelch-like domain"	2	11.8985	4.18406	9.7025	5.9103	13.3314	9.76422	10.7548	11.6157	11.2342	11.6044
YGL200C	EMP24	Component of the p24 complex; binds to GPI anchor proteins and mediates their efficient transport from the ER to the Golgi; integral membrane protein that associates with endoplasmic reticulum-derived COPII-coated vesicles	6	10.5741	6.63781	9.87684	7.67271	8.90878	11.3407	12.2928	10.7657	11.682	10.2485
YGL201C	MCM6	Protein involved in DNA replication; component of the Mcm2-7 hexameric complex that binds chromatin as a part of the pre-replicative complex; forms a subcomplex with Mcm4p and Mcm7p	3	12.9764	5.72121	8.44369	7.41244	12.387	10.4226	9.48434	12.4061	10.0373	10.7089
YGL202W	ARO8	"Aromatic aminotransferase I, expression is regulated by general control of amino acid biosynthesis"	11	12.2381	3.48629	7.94736	4.32016	12.4127	9.69498	13.0565	12.5407	10.822	13.4813
YGL203C	KEX1	Protease involved in the processing of killer toxin and alpha factor precursor; cleaves Lys and Arg residues from the C-terminus of peptides and proteins	2	11.0142	5.08944	10.4776	6.5828	11.5608	11.4572	10.9123	10.6846	10.9466	11.2745
YGL205W	POX1	"Fatty-acyl coenzyme A oxidase, involved in the fatty acid beta-oxidation pathway; localized to the peroxisomal matrix"	3	8.49185	6.79934	10.0651	11.6948	9.65885	10.4506	8.68079	10.4175	12.9114	10.8299
YGL206C	CHC1	"Clathrin heavy chain, subunit of the major coat protein involved in intracellular protein transport and endocytosis; two heavy chains form the clathrin triskelion structural component; the light chain (CLC1) is thought to regulate function"	33	12.4499	4.95398	11.8146	6.62065	10.4273	11.5707	11.1789	11.1784	10.9328	8.87283
YGL207W	SPT16	"Subunit of the heterodimeric FACT complex (Spt16p-Pob3p), which associates with chromatin via interaction with Nhp6Ap and Nhp6Bp, and reorganizes nucleosomes to facilitate access to DNA by RNA and DNA polymerases"	5	10.6786	4.77765	10.0057	5.40785	12.7755	10.0963	11.0552	12.3332	11.9284	10.9417
YGL208W	SIP2	One of three beta subunits of the Snf1 serine/threonine protein kinase complex involved in the response to glucose starvation; null mutants exhibit accelerated aging; N-myristoylprotein localized to the cytoplasm and the plasma membrane	2	12.8096	4.37682	9.82966	5.14732	10.3126	10.4609	11.3183	13.7942	10.3825	11.5679
YGL210W	YPT32	"Rab family GTPase, very similar to Ypt31p; involved in the exocytic pathway; mediates intra-Golgi traffic or the budding of post-Golgi vesicles from the trans-Golgi"	6	9.53361	9.45687	9.44285	8.86171	11.6777	11.2933	8.53397	10.5685	11.7541	8.87747
YGL212W	VAM7	Vacuolar SNARE protein that functions with Vam3p in vacuolar protein trafficking; has an N-terminal PX domain (phosphoinositide-binding module) that binds PtdIns-3-P and mediates membrane binding; SNAP-25 homolog	3	8.91596	6.69971	9.10255	7.18936	12.1338	10.8972	9.75024	13.0568	10.7538	11.5005
YGL213C	SKI8	"Ski complex component and WD-repeat protein, mediates 3'-5' RNA degradation by the cytoplasmic exosome; also required for meiotic double-strand break recombination; null mutants have superkiller phenotype"	2	11.7907	3.68824	9.78975	6.70177	11.1583	12.4532	10.9188	11.5864	11.5235	10.3894
YGL219C	MDM34	Mitochondrial component of the ERMES complex that links the ER to mitochondria and may promote inter-organellar calcium and phospholipid exchange as well as coordinating mitochondrial DNA replication and growth	2	8.25955	13.7358	12.1602	13.6599	8.65033	8.10252	7.99182	8.89867	9.45394	9.08729
YGL221C	NIF3	"Protein of unknown function, similar to Listeria monocytogenes major sigma factor (rpoD gene product); the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	8	10.5582	14.5514	11.7553	12.4373	7.31003	10.0641	8.9805	8.81149	8.50974	7.02185
YGL226C-A	OST5	"Zeta subunit of the oligosaccharyltransferase complex of the ER lumen, which catalyzes asparagine-linked glycosylation of newly synthesized proteins"	1	10.3681	7.46627	9.52213	8.76738	10.5149	7.87898	10.3686	12.9697	9.26508	12.8789
YGL226W	MTC3	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; mtc3 is synthetically sick with cdc13-1	4	8.9721	11.4248	10.8118	11.8035	8.77987	8.57786	9.51715	11.0278	8.0817	11.0034
YGL228W	SHE10	Putative glycosylphosphatidylinositol (GPI)-anchored protein of unknown function; overexpression causes growth arrest	32	8.74732	7.92964	10.063	8.32531	10.3997	11.7304	9.95762	10.4272	12.3522	10.0675
YGL231C	EMC4	Member of a transmembrane complex required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response; human ortholog TMEM85 may function in apoptosis	11	9.99758	6.31105	9.3175	7.75724	10.6849	11.983	10.5891	11.4358	12.4917	9.43214
YGL232W	TAN1	"Putative tRNA acetyltransferase, RNA-binding protein required for the formation of the modified nucleoside N(4)-acetylcytidine in serine and leucine tRNAs but not required for the same modification in 18S rRNA"	4	12.354	4.39772	7.93955	4.60589	12.9753	9.19697	10.7787	13.6086	10.8109	13.3323
YGL233W	SEC15	"Essential 113kDa subunit of the exocyst complex (Sec3p, Sec5p, Sec6p, Sec8p, Sec10p, Sec15p, Exo70p, and Exo84p), which mediates polarized targeting of vesicles to active sites of exocytosis; Sec15p associates with Sec4p and vesicles"	6	10.5303	7.6219	16.6407	8.63763	9.40874	11.4739	9.36194	9.02732	10.7775	6.52014
YGL234W	"ADE5,7"	"Bifunctional enzyme of the 'de novo' purine nucleotide biosynthetic pathway, contains aminoimidazole ribotide synthetase and glycinamide ribotide synthetase activities"	18	12.9153	3.23934	7.69344	4.25296	14.0002	8.55716	12.7431	12.4146	10.0682	14.1157
YGL236C	MTO1	"Mitochondrial protein, forms a heterodimer complex with Mss1p that performs the 5-carboxymethylaminomethyl modification of the wobble uridine base in mitochondrial tRNAs; required for respiration in paromomycin-resistant 15S rRNA mutants"	12	11.0123	17.0432	10.3792	12.435	8.79183	6.86191	9.57642	8.30709	7.12659	8.46643
YGL242C	YGL242C	Putative protein of unknown function; deletion mutant is viable	2	10.7719	3.91344	7.94353	5.03025	12.0903	10.3496	9.99878	13.4419	12.772	13.6882
YGL244W	RTF1	Subunit of the RNA polymerase II-associated Paf1 complex; directly or indirectly regulates DNA-binding properties of Spt15p and relative activities of different TATA elements; involved in telomere maintenance; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay	4	12.2612	6.35033	9.2366	6.58848	12.3058	9.32366	11.2166	11.0483	10.5768	11.0921
YGL245W	GUS1	"Glutamyl-tRNA synthetase (GluRS), forms a complex with methionyl-tRNA synthetase (Mes1p) and Arc1p; complex formation increases the catalytic efficiency of both tRNA synthetases and ensures their correct localization to the cytoplasm"	21	12.8059	3.38713	9.45658	4.72989	10.9226	9.75286	14.5411	11.5437	11.4426	11.4177
YGL246C	RAI1	Nuclear protein with decapping endonuclease activity targeted toward mRNAs with unmethylated 7-methylguanosine cap structures; binds to and stabilizes the exoribonuclease Rat1p; required for pre-rRNA processing; homologous to human DOM3Z	2	11.7214	5.34315	8.26565	6.08975	14.3788	10.7129	8.57171	11.506	11.6833	11.7275
YGL247W	BRR6	"Essential nuclear envelope integral membrane protein required for nuclear envelope morphology, nuclear pore complex localization, nuclear export; exhibits synthetic lethal genetic interactions with genes involved in lipid metabolism"	2	9.73753	7.10722	9.78516	8.25948	9.39055	11.1859	10.9342	11.8602	10.4592	11.2806
YGL248W	PDE1	"Low-affinity cyclic AMP phosphodiesterase, controls glucose and intracellular acidification-induced cAMP signaling, target of the cAMP-protein kinase A (PKA) pathway; glucose induces transcription and inhibits translation"	2	10.6999	2.41516	8.91017	5.72308	11.049	8.90288	10.6397	14.9436	14.6796	12.037
YGL250W	RMR1	Protein required for meiotic recombination and gene conversion; null mutant displays reduced PIS1 expression and growth defects on non-fermentable carbon sources and minimal media; GFP-fusion protein localizes to both cytoplasm and nucleus	2	11.543	5.48468	9.43345	7.25682	9.46728	11.459	11.2542	11.0905	12.5231	10.4879
YGL252C	RTG2	"Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p, transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p"	4	14.6608	2.54856	7.21208	3.52193	13.6933	9.68585	13.0605	13.2217	11.3944	11.0009
YGL253W	HXK2	Hexokinase isoenzyme 2 that catalyzes phosphorylation of glucose in the cytosol; predominant hexokinase during growth on glucose; functions in the nucleus to repress expression of HXK1 and GLK1 and to induce expression of its own gene	24	11.933	2.86926	7.50401	4.03663	12.256	9.72375	13.4822	11.9998	11.6013	14.594
YGL255W	ZRT1	"High-affinity zinc transporter of the plasma membrane, responsible for the majority of zinc uptake; transcription is induced under low-zinc conditions by the Zap1p transcription factor"	15	9.11105	4.93586	9.44359	6.67969	9.42553	8.72201	11.8585	12.4112	12.26	15.1526
YGL256W	ADH4	"Alcohol dehydrogenase isoenzyme type IV, dimeric enzyme demonstrated to be zinc-dependent despite sequence similarity to iron-activated alcohol dehydrogenases; transcription is induced in response to zinc deficiency"	13	9.13955	5.62891	9.86813	10.326	9.63029	9.16567	10.1849	11.427	12.6591	11.9705
YGR001C	YGR001C	Putative protein of unknown function with similarity to methyltransferase family members; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; required for replication of Brome mosaic virus in S. cerevisiae	3	11.2015	5.4938	6.93787	6.36203	9.17093	14.2704	11.9083	10.8599	11.0092	12.7861
YGR002C	SWC4	Component of the Swr1p complex that incorporates Htz1p into chromatin; component of the NuA4 histone acetyltransferase complex	2	9.10439	5.93481	9.94341	7.88828	15.7246	9.45925	8.77738	13.5294	9.88463	9.75385
YGR004W	PEX31	"Peroxisomal integral membrane protein, involved in negative regulation of peroxisome size; partially functionally redundant with Pex30p and Pex32p; probably acts at a step downstream of steps mediated by Pex28p and Pex29p"	7	9.6241	8.15798	10.3359	8.71677	10.0339	12.6189	9.53113	10.1782	13.0864	7.71676
YGR009C	SEC9	t-SNARE protein important for fusion of secretory vesicles with the plasma membrane; similar to but not functionally redundant with Spo20p; SNAP-25 homolog	6	10.2484	8.7003	9.58476	8.69704	14.4414	8.10456	8.78652	12.3157	7.15144	11.9699
YGR010W	NMA2	"Nicotinic acid mononucleotide adenylyltransferase, involved in de novo and salvage synthesis of NAD(+)"	2	13.4852	7.61496	8.1069	5.59131	13.0938	9.76919	10.9357	11.539	9.80515	10.0588
YGR012W	YGR012W	"Putative cysteine synthase, localized to the mitochondrial outer membrane"	21	9.30712	11.527	11.3769	12.4256	8.91733	9.29392	9.46943	9.63315	8.34851	9.70107
YGR013W	SNU71	"Component of U1 snRNP required for mRNA splicing via spliceosome; yeast specific, no metazoan counterpart"	1	9.19492	5.1344	11.4276	5.29543	13.3342	11.7307	11.2304	12.4072	11.7002	8.54499
YGR015C	YGR015C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion	1	10.5083	11.9838	10.708	15.3212	6.884	11.2807	6.73306	9.90306	7.64684	9.03086
YGR017W	YGR017W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the nucleus and the cytoplasm	5	11.242	6.86231	6.94617	6.59419	9.4079	13.3189	11.0364	11.0204	12.5826	10.9891
YGR019W	UGA1	Gamma-aminobutyrate (GABA) transaminase (4-aminobutyrate aminotransferase) involved in the 4-aminobutyrate and glutamate degradation pathways; required for normal oxidative stress tolerance and nitrogen utilization	17	13.6986	2.94586	7.0018	3.75749	15.3343	7.45222	13.5335	13.4212	7.33615	15.5189
YGR020C	VMA7	"Subunit F of the eight-subunit V1 peripheral membrane domain of vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system; required for the V1 domain to assemble onto the vacuolar membrane"	1	9.62736	4.5953	7.19988	5.91435	13.6723	12.3332	11.594	12.6287	10.2012	12.2338
YGR021W	YGR021W	"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	27	8.49293	19.3376	10.3768	14.02	7.78219	8.0161	8.04915	7.48039	9.33066	7.11416
