Protein Id	Gene Symbol	Description	Number of peptides	2726_1	2726_2	2726_3	2726_4	2726_5	2995_1	2995_2	2995_3	2995_6	2995_7 
YDR238C	SEC26	"Essential beta-coat protein of the COPI coatomer, involved in ER-to-Golgi protein trafficking and maintenance of normal ER morphology; shares 43% sequence identity with mammalian beta-coat protein (beta-COP)"	22	4475.53	2201.1	2162.12	1432.15	1645.7	3397.83	6929.7	6942.73	1733.03	1375.38
YDR243C	PRP28	"RNA helicase in the DEAD-box family, involved in RNA isomerization at the 5' splice site"	1	88.2126	45.815	58.1968	19.3014	40.634	71.6929	105.952	109.063	41.5955	11.2733
YDR244W	PEX5	"Peroxisomal membrane signal receptor for the C-terminal tripeptide signal sequence (PTS1) of peroxisomal matrix proteins, required for peroxisomal matrix protein import; also proposed to have PTS1-receptor independent functions"	1	187.48	118.898	129.145	148.198	110.247	189.661	306.83	289.389	135.59	157.464
YDR245W	MNN10	"Subunit of a Golgi mannosyltransferase complex also containing Anp1p, Mnn9p, Mnn11p, and Hoc1p that mediates elongation of the polysaccharide mannan backbone; membrane protein of the mannosyltransferase family"	13	3025.21	2050.11	1459.07	1105.42	1693.74	1885.16	2394.83	2622.93	1393.1	1501.54
YDR246W	TRS23	One of 10 subunits of the transport protein particle (TRAPP) complex of the cis-Golgi which mediates vesicle docking and fusion; involved in endoplasmic reticulum (ER) to Golgi membrane traffic; human homolog is TRAPPC4	3	427.988	226.518	177.589	139.474	229.095	214.737	304.404	341.315	136.842	144.165
YDR248C	YDR248C	"Putative protein of unknown function; sequence similarity to bacterial and human gluconokinase; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; upregulated by deletion of the RNAP-II associated factor, PAF1"	2	74.1636	86.7985	89.3095	50.9389	70.9643	128.2	102.699	96.962	107.632	67.4428
YDR251W	PAM1	"Essential protein of unknown function; exhibits variable expression during colony morphogenesis; overexpression permits survival without protein phosphatase 2A, inhibits growth, and induces a filamentous phenotype"	8	173.934	373.088	465.058	459.406	319.514	391.387	250.81	232.204	397.034	498.149
YDR255C	RMD5	"Conserved protein that has an E3-like ubiquitin ligase activity necessary for polyubiquitination and degradation of the gluconeogenic enzyme fructose-1,6-bisphosphatase; also required for sporulation; has a degenerate RING finger domain"	4	433.995	305.023	287.73	176.612	234.629	328.371	502.492	552.195	275.174	152.472
YDR256C	CTA1	"Catalase A, breaks down hydrogen peroxide in the peroxisomal matrix formed by acyl-CoA oxidase (Pox1p) during fatty acid beta-oxidation"	5	649.293	783.242	718.394	666.179	727.312	576.21	579.017	507.486	583.861	544.482
YDR258C	HSP78	Oligomeric mitochondrial matrix chaperone that cooperates with Ssc1p in mitochondrial thermotolerance after heat shock; able to prevent the aggregation of misfolded proteins as well as resolubilize protein aggregates	146	9150.93	18874.1	25416	27336.2	22627.8	18557	14591.3	10534.7	24119.2	26743.6
YDR261C	EXG2	"Exo-1,3-beta-glucanase, involved in cell wall beta-glucan assembly; may be anchored to the plasma membrane via a glycosylphosphatidylinositol (GPI) anchor"	7	429.789	727.535	641.319	646.164	643.034	737.186	513.719	466.907	802.232	581.489
YDR261W-B	YDR261W-B	"Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes"	1	124.366	43.2198	23.5706	30.4105	44.1205	31.8987	39.3387	56.5626	30.5604	22.1078
YDR262W	YDR262W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole and is induced in response to the DNA-damaging agent MMS; gene expression increases in response to Zymoliase treatment	13	1348.44	1683.05	1655.42	1201.88	1099.5	1276.41	1035.6	1188.06	1161.57	862.143
YDR264C	AKR1	Palmitoyl transferase involved in protein palmitoylation; acts as a negative regulator of pheromone response pathway; required for endocytosis of pheromone receptors; involved in cell shape control; contains ankyrin repeats	7	1743.89	994.907	714.908	336.521	895.372	1091.51	1374.79	1464.66	650.747	340.189
YDR266C	YDR266C	"Protein of unknown function that may interact with ribosomes, based on co-purification experiments;green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; contains a RING finger domain"	1	113.332	122.997	137.545	157.895	108.777	125.733	119.789	126.623	162.737	194.797
YDR268W	MSW1	Mitochondrial tryptophanyl-tRNA synthetase	19	2771.31	1620.05	2299.55	2864.55	2713.43	1566.54	1920.94	1780.08	2667.49	2929.93
YDR270W	CCC2	"Cu(+2)-transporting P-type ATPase, required for export of copper from the cytosol into an extracytosolic compartment; has similarity to human proteins involved in Menkes and Wilsons diseases"	2	193.858	157.394	96.2481	64.2979	126.756	148.624	152.432	183.908	105.502	71.6998
YDR272W	GLO2	"Cytoplasmic glyoxalase II, catalyzes the hydrolysis of S-D-lactoylglutathione into glutathione and D-lactate"	2	104.466	248.923	232.219	85.8737	177.158	304.59	151.204	136.288	243.751	132.271
YDR280W	RRP45	"Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hRrp45p (PM/SCL-75, EXOSC9)"	1	37.8374	52.9341	57.1716	43.3363	42.3965	65.0988	69.2589	46.5686	44.0317	35.5221
YDR282C	YDR282C	Putative protein of unknown function	10	1272.99	792.298	765.671	827.746	1006.92	791.593	1045.09	1024.64	805.039	1070.33
YDR284C	DPP1	"Diacylglycerol pyrophosphate (DGPP) phosphatase, zinc-regulated vacuolar membrane-associated lipid phosphatase, dephosphorylates DGPP to phosphatidate (PA) and Pi, then PA to diacylglycerol; involved in lipid signaling and cell metabolism"	5	718.447	442.117	392.551	386.105	473.83	384.652	366.516	403.302	407.958	352.193
YDR286C	YDR286C	Putative protein of unknown function; predicted to have thiol-disulfide oxidoreductase active site	3	165.583	195.498	302.81	586.999	465.342	208.009	206.405	161.841	346.222	655.125
YDR287W	INM2	"Inositol monophosphatase, involved in biosynthesis of inositol; enzymatic activity requires magnesium ions and is inhibited by lithium and sodium ions; inm1 inm2 double mutant lacks inositol auxotrophy"	3	328.348	482.395	477.538	438.657	433.107	545.319	479.304	502.034	422.693	397.659
YDR289C	RTT103	"Protein that interacts with exonuclease Rat1p and Rai1p and plays a role in transcription termination by RNA polymerase II, has an RPR domain (carboxy-terminal domain interacting domain); also involved in regulation of Ty1 transposition"	7	1138.21	876.381	600.694	645.287	1265.02	872.869	856.645	927.542	612.57	489.488
YDR292C	SRP101	"Signal recognition particle (SRP) receptor alpha subunit; contain GTPase domains; involved in SRP-dependent protein targeting; interacts with the beta subunit, Srp102p"	23	1626.3	3315.94	3218.52	3583.41	2344.52	3271.16	1942.64	1957.18	2505.52	3368.02
YDR293C	SSD1	Translational repressor with a role in cell wall polar growth and integrity; regulated by Cbk1p phosphorylation to effect bud-specific translational control of specific mRNAs; interacts with TOR pathway components	4	80.0254	153.787	178.359	200.489	118.046	167.437	96.6088	84.9632	169.887	209.342
YDR294C	DPL1	"Dihydrosphingosine phosphate lyase, regulates intracellular levels of sphingolipid long-chain base phosphates (LCBPs), degrades phosphorylated long chain bases, prefers C16 dihydrosphingosine-l-phosphate as a substrate"	31	5194.78	5455.13	4344.86	3744.38	5006.32	4987.42	4189.4	4728.45	3870.79	3923.99
YDR296W	MHR1	Protein involved in homologous recombination in mitochondria; required for recombination-dependent mtDNA partitioning; involved in stimulation of mitochondrial DNA replication in response to oxidative stress	13	2504.41	1741.74	2387.77	2894.41	2712.96	1852.17	2270.85	2161.45	2846.66	3217.78
YDR297W	SUR2	"Sphinganine C4-hydroxylase, catalyses the conversion of sphinganine to phytosphingosine in sphingolipid biosyntheis"	6	3350.63	2494.57	2664.82	2335.89	2843.46	2499.12	2239.14	2650.11	2439.98	1975.24
YDR298C	ATP5	"Subunit 5 of the stator stalk of mitochondrial F1F0 ATP synthase, which is an evolutionarily conserved enzyme complex required for ATP synthesis; homologous to bovine subunit OSCP (oligomycin sensitivity-conferring protein); phosphorylated"	63	14480.3	8922.31	9470.41	11006.3	11786.2	9050.75	9726.11	9828.63	11571.6	11777
YDR299W	BFR2	Essential protein that is a component of 90S preribosomes; may be involved in rRNA processing; multicopy suppressor of sensitivity to Brefeldin A; expression is induced during lag phase and also by cold shock	2	103.185	115.217	95.6465	116.553	98.0062	114.808	92.6684	109.758	48.5036	81.5765
YDR300C	PRO1	"Gamma-glutamyl kinase, catalyzes the first step in proline biosynthesis"	12	1151.47	718.252	648.004	434.433	618.866	985.195	1567.38	1535.18	680.353	469.657
YDR301W	CFT1	"RNA-binding subunit of the mRNA cleavage and polyadenylation factor; involved in poly(A) site recognition and required for both pre-mRNA cleavage and polyadenylation, 51% sequence similarity with mammalian AAUAA-binding subunit of CPSF"	3	88.0243	110.208	123.533	98.2555	77.5574	165.106	90.6577	114.104	99.5863	97.7013
YDR302W	GPI11	ER membrane protein involved in a late step of glycosylphosphatidylinositol (GPI) anchor assembly; involved in the addition of phosphoethanolamine to the multiply mannosylated GPI intermediate; human PIG-Fp is a functional homolog	2	221.737	276.595	259.442	211.7	211.535	294.416	222.378	225.451	261.842	217.282
YDR303C	RSC3	Component of the RSC chromatin remodeling complex; essential gene required for maintenance of proper ploidy and regulation of ribosomal protein genes and the cell wall/stress response; highly similar to Rsc30p	6	1161.23	530.732	434.796	491.664	546.425	685.45	1444.74	1501.67	598.966	510.932
YDR304C	CPR5	"Peptidyl-prolyl cis-trans isomerase (cyclophilin) of the endoplasmic reticulum, catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; transcriptionally induced in response to unfolded proteins in the ER"	18	1688.2	1888.28	1922.62	2338.49	1580.46	1470.85	1311.75	1422.16	1673.35	2230.44
YDR305C	HNT2	Dinucleoside triphosphate hydrolase; has similarity to the tumor suppressor FHIT and belongs to the histidine triad (HIT) superfamily of nucleotide-binding proteins	6	253.451	449.436	574.681	630.696	556.29	372.736	420.895	290.449	546.576	689.578
YDR307W	YDR307W	Putative protein of unknown function	9	1879.53	1798.04	1551.91	1101.58	1620.39	1480.82	1481.42	1647.25	1324.01	957.499
YDR310C	SUM1	"Transcriptional repressor required for mitotic repression of middle sporulation-specific genes; also acts as general replication initiation factor; involved in telomere maintenance, chromatin silencing; regulated by pachytene checkpoint"	1	25.5667	50.2193	39.7193	73.168	37.8355	82.0362	36.4873	50.4061	90.2194	101.605
YDR311W	TFB1	"Subunit of TFIIH and nucleotide excision repair factor 3 complexes, required for nucleotide excision repair, target for transcriptional activators"	1	51.0636	28.6014	29.7538	30.7953	33.508	34.631	38.3569	43.1577	27.639	21.4319
YDR312W	SSF2	"Protein required for ribosomal large subunit maturation, functionally redundant with Ssf1p; member of the Brix family"	1	123.729	125.768	99.8158	84.5468	90.6095	131.639	155.302	182.802	86.1685	80.076
YDR316W	OMS1	Protein integral to the mitochondrial membrane; has a conserved methyltransferase motif; multicopy suppressor of respiratory defects caused by OXA1 mutations	45	6504.76	4522.67	4401.41	5726.08	7014.81	4412.99	5061.99	5417.22	5488.82	5755.65
YDR320C	SWA2	Auxilin-like protein involved in vesicular transport; clathrin-binding protein required for uncoating of clathrin-coated vesicles	4	1050.18	460.358	399.481	344.266	608.144	517.999	772.935	885.209	402	315.671
YDR321W	ASP1	"Cytosolic L-asparaginase, involved in asparagine catabolism"	2	78.6631	90.536	99.8447	77.1419	74.6177	122.07	116.517	120.907	89.184	97.3312
YDR322C-A	TIM11	"Subunit e of mitochondrial F1F0-ATPase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; essential for the dimeric and oligomeric state of ATP synthase"	18	3710.74	2127.22	3528.37	4617.66	3817.27	2656.44	2437.94	2113.16	4241.01	5143.5
YDR322W	MRPL35	Mitochondrial ribosomal protein of the large subunit	40	7144.1	4229.14	5562.99	5368.49	6598.44	4753.63	5353.37	5147.25	6541.81	5145.75
YDR324C	UTP4	Subunit of U3-containing 90S preribosome and Small Subunit (SSU) processome complexes involved in production of 18S rRNA and assembly of small ribosomal subunit; member of t-Utp subcomplex involved with transcription of 35S rRNA transcript	3	117.003	86.5773	109.906	919.444	136.409	130.031	129.753	148.203	231.056	2802.83
YDR325W	YCG1	"Subunit of the condensin complex; required for establishment and maintenance of chromosome condensation, chromosome segregation and chromatin binding of the condensin complex; required for clustering of tRNA genes at the nucleolus"	1	232.008	357.007	371.508	1391.66	681.188	375.146	380.796	291.512	694.208	1577.25
YDR326C	YSP2	Protein involved in programmed cell death; mutant shows resistance to cell death induced by amiodarone or intracellular acidification	15	1017.36	1340.99	1386.73	1511.29	1120.81	1508.62	1121.66	1228.25	1279.77	1768.63
YDR328C	SKP1	"Evolutionarily conserved kinetochore protein that is part of multiple protein complexes, including the SCF ubiquitin ligase complex, the CBF3 complex that binds centromeric DNA, and the RAVE complex that regulates assembly of the V-ATPase"	5	469.978	476.303	429.167	279.162	309.675	495.45	457.59	459.922	398.419	285.561
YDR329C	PEX3	Peroxisomal membrane protein (PMP) required for proper localization and stability of PMPs; anchors peroxisome retention factor Inp1p at the peroxisomal membrane; interacts with Pex19p	12	1582.43	2856.03	2870.21	2790.05	2643.95	1731.02	1288.1	1114.97	1738.06	2027.79
YDR330W	UBX5	UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p	3	107.545	215.929	260.841	130.952	126.089	249.2	151.897	104.469	195.529	129.418
YDR331W	GPI8	ER membrane glycoprotein subunit of the glycosylphosphatidylinositol transamidase complex that adds glycosylphosphatidylinositol (GPI) anchors to newly synthesized proteins; human PIG-K protein is a functional homolog	4	509.849	683.683	709.932	688.128	527.805	613.552	464.411	484.065	641.164	731.719
YDR332W	IRC3	Putative RNA helicase of the DEAH/D-box family; null mutant displays increased levels of spontaneous Rad52p foci; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion	7	1205.32	747.873	885.617	1012.82	993.238	795.691	967.783	905.443	1016.93	1061.81
