Protein Id	Gene Symbol	Description	Number of peptides	2726_1	2726_2	2726_3	2726_4	2726_5	2995_1	2995_2	2995_3	2995_6	2995_7 
YER183C	FAU1	"5,10-methenyltetrahydrofolate synthetase, involved in folic acid biosynthesis"	5	10.9848	8.54606	8.08903	12.2645	9.52198	9.20126	9.06359	11.5572	8.71624	12.0553
YER186C	YER186C	Putative protein of unknown function	2	12.168	10.309	8.90086	4.88433	8.11564	12.1256	11.7164	14.2538	10.5446	6.98172
YFL001W	DEG1	"tRNA:pseudouridine synthase, introduces pseudouridines at position 38 or 39 in tRNA, important for maintenance of translation efficiency and normal cell growth, localizes to both the nucleus and cytoplasm; non-essential for viability"	7	8.36357	9.7874	9.80159	12.8925	11.1453	8.08857	8.31976	7.58706	9.67851	14.3358
YFL002C	SPB4	"Putative ATP-dependent RNA helicase, nucleolar protein required for synthesis of 60S ribosomal subunits at a late step in the pathway; sediments with 66S pre-ribosomes in sucrose gradients"	1	7.29528	10.2832	11.5564	11.4691	7.843	10.6343	9.63992	8.34847	11.822	11.1084
YFL004W	VTC2	"Subunit of the vacuolar transporter chaperone (VTC) complex involved in membrane trafficking, vacuolar polyphosphate accumulation, microautophagy and non-autophagic vacuolar fusion"	25	12.2429	12.8379	8.47243	7.50755	10.0425	10.4935	10.9586	11.7716	8.37558	7.2975
YFL005W	SEC4	Rab family GTPase essential for vesicle-mediated exocytic secretion and autophagy; associates with the exocyst component Sec15p and may regulate polarized delivery of transport vesicles to the exocyst at the plasma membrane	34	10.0007	9.73642	10.1771	7.7569	8.15158	10.6672	11.5555	12.0813	10.9443	8.92891
YFL008W	SMC1	"Subunit of the multiprotein cohesin complex, essential protein involved in chromosome segregation and in double-strand DNA break repair; SMC chromosomal ATPase family member, binds DNA with a preference for DNA with secondary structure"	8	11.5733	8.77963	7.56747	7.49223	7.56767	9.73569	13.7842	15.1924	9.62854	8.67895
YFL009W	CDC4	"F-box protein required for G1/S and G2/M transition, associates with Skp1p and Cdc53p to form a complex, SCFCdc4, which acts as ubiquitin-protein ligase directing ubiquitination of the phosphorylated CDK inhibitor Sic1p"	2	22.198	10.4012	5.73497	4.46389	12.6702	8.81895	12.9259	13.6272	4.92152	4.23811
YFL010C	WWM1	"WW domain containing protein of unknown function; binds to Mca1p, a caspase-related protease that regulates H2O2-induced apoptosis; overexpression causes G1 phase growth arrest and clonal death that is suppressed by overexpression of MCA1"	9	5.95944	13.2495	14.4111	8.7177	9.28058	14.8106	7.66128	5.91264	13.2306	6.7665
YFL013C	IES1	Subunit of the INO80 chromatin remodeling complex	1	8.14584	6.46209	11.1491	9.40865	10.2389	9.07684	9.62825	8.68457	14.2241	12.9816
YFL014W	HSP12	"Plasma membrane protein involved in maintaining membrane organization in stress conditions; induced by heat shock, oxidative stress, osmostress, stationary phase, glucose depletion, oleate and alcohol; regulated by HOG and Ras-Pka pathways"	41	4.75104	12.9957	11.9683	7.65214	9.09997	14.2495	6.55493	5.36962	15.5143	11.8446
YFL016C	MDJ1	Co-chaperone that stimulates the ATPase activity of the HSP70 protein Ssc1p; involved in protein folding/refolding in the mitochodrial matrix; required for proteolysis of misfolded proteins; member of the HSP40 (DnaJ) family of chaperones	67	13.544	8.78269	8.37483	8.84121	11.0998	8.3758	11.2282	11.6818	9.77947	8.29219
YFL018C	LPD1	"Dihydrolipoamide dehydrogenase, the lipoamide dehydrogenase component (E3) of the pyruvate dehydrogenase and 2-oxoglutarate dehydrogenase multi-enzyme complexes"	215	12.003	10.1174	9.29143	10.5733	10.0696	8.1876	10.0575	10.2866	9.99146	9.42214
YFL021W	GAT1	Transcriptional activator of genes involved in nitrogen catabolite repression; contains a GATA-1-type zinc finger DNA-binding motif; activity and localization regulated by nitrogen limitation and Ure2p	4	8.64786	9.25425	10.2007	8.36708	7.55985	12.4013	8.06364	7.96889	14.9062	12.6302
YFL022C	FRS2	"Alpha subunit of cytoplasmic phenylalanyl-tRNA synthetase, forms a tetramer with Frs1p to form active enzyme; evolutionarily distant from mitochondrial phenylalanyl-tRNA synthetase based on protein sequence, but substrate binding is similar"	16	8.44879	13.436	14.2846	7.72429	8.91268	13.0907	8.65496	7.64441	10.6221	7.18153
YFL024C	EPL1	"Component of NuA4, which is an essential histone H4/H2A acetyltransferase complex; homologous to Drosophila Enhancer of Polycomb"	2	9.49198	8.15472	6.50426	8.9737	6.94595	12.8303	14.4003	13.4134	9.67781	9.60765
YFL025C	BST1	"GPI inositol deacylase of the ER that negatively regulates COPII vesicle formation, prevents production of vesicles with defective subunits, required for proper discrimination between resident ER proteins and Golgi-bound cargo molecules"	3	12.031	11.6447	7.63193	7.61132	9.4437	10.1406	11.2061	12.087	7.76592	10.4377
YFL027C	GYP8	"GTPase-activating protein for yeast Rab family members; Ypt1p is the preferred in vitro substrate but also acts on Sec4p, Ypt31p and Ypt32p; involved in the regulation of ER to Golgi vesicle transport"	5	13.5177	11.0691	10.7953	12.9141	15.1934	7.05098	7.31045	7.96336	6.40612	7.77948
YFL029C	CAK1	"Cyclin-dependent kinase-activating kinase required for passage through the cell cycle, phosphorylates and activates Cdc28p; nucleotide-binding pocket differs significantly from those of most other protein kinases"	1	7.19622	10.6265	9.68136	9.28461	9.82407	14.9584	11.5017	9.37895	9.0354	8.51282
YFL030W	AGX1	"Alanine:glyoxylate aminotransferase (AGT), catalyzes the synthesis of glycine from glyoxylate, which is one of three pathways for glycine biosynthesis in yeast; has similarity to mammalian and plant alanine:glyoxylate aminotransferases"	24	4.85632	10.2059	11.8912	11.9974	10.2864	11.0359	8.32291	6.64818	11.5152	13.2406
YFL034C-B	MOB2	Activator of Cbk1p kinase; component of the RAM signaling network that regulates cellular polarity and morphogenesis; activation of Cbk1p facilitates the Ace2p-dependent daughter cell-specific transcription of genes involved in cell separation; similar to Mob1p	1	11.8507	6.11418	6.34049	5.77994	5.73644	8.89711	20.8942	21.7855	6.6159	5.98554
YFL036W	RPO41	Mitochondrial RNA polymerase; single subunit enzyme similar to those of T3 and T7 bacteriophages; requires a specificity subunit encoded by MTF1 for promoter recognition	55	12.9519	6.87129	6.93424	10.6885	12.086	6.96214	9.40967	9.73587	10.7614	13.599
YFL037W	TUB2	"Beta-tubulin; associates with alpha-tubulin (Tub1p and Tub3p) to form tubulin dimer, which polymerizes to form microtubules"	14	18.0922	10.9943	5.58104	3.40698	10.221	10.8303	15.3799	16.5143	6.01159	2.96843
YFL038C	YPT1	"Rab family GTPase, involved in the ER-to-Golgi step of the secretory pathway; complex formation with the Rab escort protein Mrs6p is required for prenylation of Ypt1p by protein geranylgeranyltransferase type II (Bet2p-Bet4p)"	20	8.54861	11.1519	11.432	8.87806	8.5732	11.96	8.32326	8.84122	12.4637	9.82802
YFL039C	ACT1	"Actin, structural protein involved in cell polarization, endocytosis, and other cytoskeletal functions"	74	8.61168	8.9123	9.24146	11.9252	8.45071	12.0019	12.472	11.9607	8.33501	8.08911
YFL041W	FET5	"Multicopper oxidase, integral membrane protein with similarity to Fet3p; may have a role in iron transport"	24	13.6121	12.426	7.33783	5.80469	11.516	10.3541	11.1384	13.3063	7.40656	7.0979
YFL042C	YFL042C	Putative protein of unknown function; YFL042C is not an essential gene	11	5.66475	8.75608	9.49603	17.0739	7.19779	10.9954	10.5533	10.7436	8.07339	11.4459
YFL044C	OTU1	Deubiquitylation enzyme that binds to the chaperone-ATPase Cdc48p; may contribute to regulation of protein degradation by deubiquitylating substrates that have been ubiquitylated by Ufd2p; member of the Ovarian Tumor (OTU) family	2	5.89116	11.1432	10.1594	13.9535	10.5517	9.02465	8.09433	8.22041	10.1058	12.8559
YFL045C	SEC53	"Phosphomannomutase, involved in synthesis of GDP-mannose and dolichol-phosphate-mannose; required for folding and glycosylation of secretory proteins in the ER lumen"	19	10.6313	11.6265	10.3621	5.40654	8.50719	12.529	12.0505	12.388	10.8677	5.63109
YFL046W	FMP32	"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	10	13.2326	7.03865	7.58233	9.26268	11.0078	8.40893	9.6886	10.8038	11.3523	11.6224
YFL047W	RGD2	GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p	6	11.7781	8.14611	6.78836	7.33132	7.35127	10.8519	15.2352	15.3572	7.89896	9.26147
YFL048C	EMP47	"Integral membrane component of endoplasmic reticulum-derived COPII-coated vesicles, which function in ER to Golgi transport"	31	14.4456	12.576	8.98054	6.16734	8.7048	11.6922	10.7404	11.5179	8.6272	6.54794
YFL049W	SWP82	Member of the SWI/SNF chromatin remodeling complex in which it plays an as yet unidentified role; has identifiable counterparts in closely related yeast species; abundantly expressed in many growth conditions; paralog of Npl6p	4	14.4212	6.45803	5.76596	9.27036	7.66081	8.77747	15.5588	15.8484	7.92025	8.31874
YFL059W	SNZ3	"Member of a stationary phase-induced gene family; transcription of SNZ2 is induced prior to diauxic shift, and also in the absence of thiamin in a Thi2p-dependent manner; forms a coregulated gene pair with SNO3"	5	8.38683	11.3526	14.502	7.05163	7.87207	12.3965	9.56234	9.89977	12.9624	6.01399
YFR001W	LOC1	Nuclear protein involved in asymmetric localization of ASH1 mRNA; binds double-stranded RNA in vitro; constituent of 66S pre-ribosomal particles	4	8.33044	11.1885	11.4945	10.9598	8.27468	12.4274	8.43975	8.23459	9.00962	11.6407
YFR002W	NIC96	"Component of the nuclear pore complex, required for nuclear pore formation; forms a subcomplex with Nsp1p, Nup57p, and Nup49p"	28	8.75949	9.66308	10.1289	6.84776	7.55365	11.6831	12.6119	13.8801	11.0826	7.78952
YFR003C	YPI1	"Inhibitor of the type I protein phosphatase Glc7p, which is involved in regulation of a variety of metabolic processes; overproduction causes decreased cellular content of glycogen"	3	4.57161	13.4848	14.3203	9.66631	8.40486	12.9233	7.56062	6.48862	12.2799	10.2996
YFR004W	RPN11	"Metalloprotease subunit of the 19S regulatory particle of the 26S proteasome lid; couples the deubiquitination and degradation of proteasome substrates; involved, independent of catalytic activity, in fission of mitochondria and peroxisomes"	15	10.6407	8.56568	8.67286	6.04428	6.33352	12.7002	16.9874	17.516	7.02261	5.51664
YFR006W	YFR006W	Putative X-Pro aminopeptidase; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YFR006W is not an essential gene	5	7.70758	13.555	10.9875	10.6902	12.4113	10.2145	6.51863	6.66805	10.0802	11.1671
YFR008W	FAR7	"Protein involved in recovery from cell cycle arrest in response to pheromone, in a Far1p-independent pathway; interacts with Far3p, Far8p, Far9p, Far10p, and Far11p"	1	4.45352	12.8759	14.6473	15.8813	7.27365	9.39491	5.00372	4.77084	8.19002	17.5088
YFR009W	GCN20	"Positive regulator of the Gcn2p kinase activity, forms a complex with Gcn1p; proposed to stimulate Gcn2p activation by an uncharged tRNA"	9	13.2693	8.45866	7.46442	4.82768	6.94655	10.958	17.2914	16.719	8.14211	5.9229
YFR010W	UBP6	"Ubiquitin-specific protease situated in the base subcomplex of the 26S proteasome, releases free ubiquitin from branched polyubiquitin chains; works in opposition to Hul5p polyubiquitin elongation activity; mutant has aneuploidy tolerance"	10	9.00123	10.65	9.43245	6.22348	5.74529	13.2432	15.7391	17.232	6.61002	6.12319
YFR011C	AIM13	"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria; null mutant displays reduced respiratory growth and reduced frequency of mitochondrial genome loss"	33	8.33145	9.44157	9.89122	11.421	12.4386	8.42274	8.78578	8.33459	11.0448	11.8883
YFR014C	CMK1	"Calmodulin-dependent protein kinase; may play a role in stress response, many CA++/calmodulan dependent phosphorylation substrates demonstrated in vitro, amino acid sequence similar to Cmk2p and mammalian Cam Kinase II"	6	11.9663	9.09874	9.69716	5.51539	7.70989	12.1113	14.4055	14.1355	9.22167	6.13849
YFR015C	GSY1	"Glycogen synthase with similarity to Gsy2p, the more highly expressed yeast homolog; expression induced by glucose limitation, nitrogen starvation, environmental stress, and entry into stationary phase"	4	12.1675	8.84375	9.06916	7.59043	6.04249	12.0514	15.1828	15.7281	6.20621	7.11813
YFR016C	YFR016C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and bud; interacts with Spa2p; YFL016C is not an essential gene	2	7.51269	11.3244	14.1338	10.3039	7.86584	11.8248	7.92156	6.96934	10.725	11.4187
YFR017C	IGD1	Cytoplasmic protein that inhibits Gdb1p glycogen debranching activity; required for normal intracellular accumulation of glycogen; phosphorylated in vivo; expression increases during wine fermentation	1	7.6082	9.63674	10.6459	4.79515	7.50735	11.0794	13.2161	10.6175	16.2345	8.65923
YFR018C	YFR018C	Putative protein of unknown function	2	11.0128	11.364	11.225	11.3417	9.59593	9.27253	7.28091	8.63211	9.42138	10.8537
YFR019W	FAB1	"1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2, which is involved in vacuolar sorting and homeostasis"	11	16.0583	8.90099	5.40069	3.70223	9.7008	9.93599	17.9255	18.6041	6.01165	3.7598
YFR021W	ATG18	"Phosphoinositide binding protein required for vesicle formation in autophagy and the cytoplasm-to-vacuole targeting (Cvt) pathway; binds both phosphatidylinositol (3,5)-bisphosphate and phosphatidylinositol 3-phosphate; WD-40 repeat protein"	3	11.2787	11.5177	9.41424	4.4752	7.72725	14.7418	14.599	12.7629	9.1473	4.33598
YFR024C-A	LSB3	"Protein containing a C-terminal SH3 domain; binds Las17p, which is a homolog of human Wiskott-Aldrich Syndrome protein involved in actin patch assembly and actin polymerization"	11	10.6798	9.78767	10.6825	7.59894	7.49902	11.6743	11.3032	11.6276	8.98359	10.1633
YFR028C	CDC14	"Protein phosphatase required for mitotic exit; located in the nucleolus until liberated by the FEAR and Mitotic Exit Network in anaphase, enabling it to act on key substrates to effect a decrease in CDK/B-cyclin activity and mitotic exit; required for meiosis I spindle disassembly; released from nucleolus upon entry into anaphase I of meiosis, resequestered in metaphase II, then released again upon entry into anaphase II; maintained in nucleolus by Cdc55p in early meiosis"	3	11.5289	6.26461	6.33282	7.94601	4.36933	10.844	18.7871	17.8528	6.75526	9.31913
YFR031C	SMC2	Subunit of the condensin complex; essential SMC chromosomal ATPase family member that forms a complex with Smc4p to form the active ATPase; Smc2p/Smc4p complex binds DNA; required for clustering of tRNA genes at the nucleolus	8	12.4767	11.5415	9.34222	8.26027	10.3737	9.57037	10.6739	10.8573	8.14019	8.76383
YFR031C-A	RPL2A	"Protein component of the large (60S) ribosomal subunit, identical to Rpl2Bp and has similarity to E. coli L2 and rat L8 ribosomal proteins"	20	10.7222	11.5397	10.2251	7.11893	9.65701	13.1873	11.011	11.7145	8.29875	6.52558
YFR033C	QCR6	"Subunit 6 of the ubiquinol cytochrome-c reductase complex, which is a component of the mitochondrial inner membrane electron transport chain; highly acidic protein; required for maturation of cytochrome c1"	3	11.5336	22.2912	5.49736	9.15253	6.61777	6.50984	8.36858	8.44314	10.6941	10.8918
YFR037C	RSC8	"Component of the RSC chromatin remodeling complex; essential for viability and mitotic growth; homolog of SWI/SNF subunit Swi3p, but unlike Swi3p, does not activate transcription of reporters"	7	7.40341	8.28544	8.84426	13.0074	5.81169	9.61806	10.1058	9.36075	11.418	16.1452
